designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 4472831997788580992,4472831997788580992,269.43157094360106,4.678999011579431,0.12969626720137217,-3.79410804694778,-7.379835795169217,0.9498804,19.093046,1.0706215,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472831997791399424,4472831997791399424,269.4339453773513,4.681318112510978,0.6314474743111044,-4.427200081977676,-2.7073567989032905,0.9601012,16.194374,1.0683193,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5123.2593,4.4286,-0.513,1327.4554,0.1997,0.1613,0.0866
Gaia DR3 4472831997791401088,4472831997791401088,269.42838480686316,4.684083409459879,0.0893767565015052,0.6288802974379637,-5.09460978317191,1.335516,17.251478,1.1023464,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4835.226,4.7846,-1.2662,1078.8602,0.0248,0.0197,0.0107
Gaia DR3 4472831997791401472,4472831997791401472,269.42478596583265,4.682620488179109,0.38471845797765425,-2.3332018200116504,-7.523107452969993,1.020967,16.412954,0.9994869,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5199.387,4.3991,-0.7285,1614.8281,0.126,0.1027,0.0554
Gaia DR3 4472832027851789696,4472832027851789696,269.4414096250494,4.681157424905735,0.15338603501449044,-4.156191307979031,-3.5873643102028043,1.0102587,17.041922,0.9839077,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5155.1455,4.755,-1.8272,1183.0044,0.0435,0.0355,0.0193
Gaia DR3 4472832027851794432,4472832027851794432,269.44355586005287,4.682225423941219,-0.1770743032921942,-3.047696795075125,-8.90862161149535,1.0129973,19.892088,1.0670109,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832027851808128,4472832027851808128,269.44293021423135,4.684259351646853,0.5167200336784378,-1.8092064810895447,-9.174879973553221,1.0529563,19.947128,0.70614433,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832027851813632,4472832027851813632,269.4462456676259,4.685010770924985,0.41425514878618264,-12.113700251387067,-17.741438885108447,0.9014892,18.855425,0.9841156,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5146.3203,4.7932,-2.4445,2638.1802,0.0057,0.0047,0.0025
Gaia DR3 4472832027851815552,4472832027851815552,269.4344423103258,4.685439598592286,0.2206421062060782,-9.238814729060843,-7.578740472544266,0.98425335,18.658476,1.0894184,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4911.8687,4.8685,-2.246,1891.6205,0.0095,0.0076,0.0042
Gaia DR3 4472832027851825024,4472832027851825024,269.4320190714423,4.688035342245529,0.6959727146428563,-2.017439084334489,5.291612477915182,0.97786754,18.71763,1.9691467,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4029.1829,4.5142,-0.0056,1542.4825,0.7158,0.5085,0.2792
Gaia DR3 4472832027851826432,4472832027851826432,269.4470876789283,4.6882540023553485,0.3909026281877061,-1.7489962043359513,-4.672606459448367,0.9605094,18.905605,1.0349388,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4855.4336,4.8839,-2.161,2030.9242,0.0069,0.0055,0.003
Gaia DR3 4472832027859702400,4472832027859702400,269.4457892048702,4.684643567206035,1.7523813217760333,-3.6662628956493926,0.24712168566423115,1.0245194,20.5434,1.6662045,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832027863341696,4472832027863341696,269.43921338599574,4.679266686963931,-0.6617091094146026,-0.8576471198531684,-7.894725124600225,1.0191619,20.41213,1.113842,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832032148318592,4472832032148318592,269.4390738557276,4.688674928506956,-0.8020354885044814,-3.901113542040136,-5.013745941204203,1.0207729,20.553867,0.76392746,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832032151136640,4472832032151136640,269.4371586735162,4.679622638082706,0.5081441440022776,1.5658762072339036,1.1755943271141598,1.0252513,14.690329,0.8703022,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6322.4956,4.0934,-0.374,1652.1366,0.5095,0.4322,0.2335
Gaia DR3 4472832032151138176,4472832032151138176,269.43850319520243,4.689349430838116,2.288165731833863,-0.033717069014870364,0.8377702957358832,1.1130968,17.578833,2.375063,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3629.2537,4.8063,-0.2904,364.2489,0.9035,0.6064,0.3617
Gaia DR3 4472832032151138688,4472832032151138688,269.4359029279974,4.69007268146488,1.4097265250094249,-7.679209460956606,-9.752164892561037,1.0278944,15.310699,1.2877827,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4758.9795,4.4514,0.115,733.717,0.2788,0.2166,0.1139
Gaia DR3 4472832062211557504,4472832062211557504,269.41934825128493,4.686528616890332,0.4689166894158955,-5.240951031693207,-4.3677239903881695,1.0155016,18.965431,1.0181313,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4961.2104,4.8655,-2.0722,2298.925,0.0035,0.0028,0.0015
Gaia DR3 4472832062211560832,4472832062211560832,269.41569214150957,4.687113981371626,0.29036957117518375,-1.8187552100804838,-12.194638000074791,0.95117176,18.048729,1.001337,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5126.0977,4.7848,-1.7391,1818.0642,0.0316,0.0257,0.014
Gaia DR3 4472832062211568512,4472832062211568512,269.4112088398966,4.688762626213846,0.38908239328694144,-2.824098798969807,-5.216901292116483,0.95852757,18.790722,1.0554123,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4981.1543,4.8544,-2.009,2142.2747,0.0057,0.0046,0.0025
Gaia DR3 4472832062211571456,4472832062211571456,269.4172959084863,4.689673522960575,0.05530161670836442,-3.083146383408128,-7.089424645236902,1.1133798,20.208345,1.6818981,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832062219233536,4472832062219233536,269.41819565857173,4.68467487561257,0.4284240728965383,-3.4400758302673307,-9.727365966509383,0.9881048,19.924446,2.084343,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832062219245696,4472832062219245696,269.4197245999669,4.692823033786231,-3.2828753552864107,-0.8234628190599786,-3.788502802472158,1.0545286,20.751888,1.1583958,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832062219253376,4472832062219253376,269.4206455766049,4.690947894488896,0.5576975757012023,-3.6469699394011177,-2.9370575270197614,1.0054542,20.65951,1.1838722,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832062219267968,4472832062219267968,269.4224200910914,4.691946589711845,0.13785946508342006,-0.29497238754132377,-5.780636751633791,1.0039986,18.854292,1.7988853,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3662.3335,4.6137,-1.3231,753.0336,0.0124,0.0087,0.0047
Gaia DR3 4472832066508071808,4472832066508071808,269.417852564885,4.688621333902798,-0.48575768804272024,-10.443134285211872,0.7301676676257683,1.1684811,20.777906,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832066510880000,4472832066510880000,269.42130971968294,4.692680932035008,0.14783821152815296,-2.872845706511484,-1.9273360482523325,1.0424082,15.830342,1.4005413,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4797.258,3.4553,0.1428,2718.601,0.6484,0.5008,0.2641
Gaia DR3 4472832066512812544,4472832066512812544,269.4177879077517,4.6881846280567885,,,,,18.40022,1.5016499,,VARIABLE,0,false,false,false,true,false,false,false,,,,,,,
Gaia DR3 4472832096571313664,4472832096571313664,269.42854714717515,4.690333639672133,0.01100195413086592,2.229108912499583,-3.888364051822436,0.9554453,19.144728,1.300003,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832096571326592,4472832096571326592,269.43503613975787,4.69314044734961,0.416495423885011,-3.984115465414768,-5.880864246061379,0.9533065,18.500135,1.0279083,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5006.321,4.7971,-1.7293,2084.6592,0.0059,0.0048,0.0026
Gaia DR3 4472832096571350528,4472832096571350528,269.4353879349796,4.697745820927537,0.16846657778111185,-1.7201240440176768,-3.900249577142502,1.0479324,19.521442,1.1201134,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832096571361408,4472832096571361408,269.4249826427866,4.70027171636569,1.09246550826179,-4.717858361210906,-6.717040006144714,1.1649835,19.822994,1.4816933,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832096571366016,4472832096571366016,269.4291436654535,4.701212790241681,0.2953203522694494,-1.1416936144599683,-9.511955270630658,0.9954172,19.008247,1.3429241,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832096571369984,4472832096571369984,269.4247916522814,4.701878267576144,0.11763921355046326,-1.0832369909443786,-1.0997641885537093,1.0308256,19.103294,1.1098175,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832096579028864,4472832096579028864,269.42511439149837,4.690269348688897,-0.3900104920245002,5.331007833913938,-8.382383548078435,1.1451788,20.533012,2.1594906,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832096579030528,4472832096579030528,269.4253595466261,4.6924599853803,0.5743734577432442,-3.72441265927628,-3.211231576740094,1.0562742,18.21487,1.6495667,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4030.5745,4.8058,-1.2986,847.4804,0.0149,0.011,0.0059
Gaia DR3 4472832096579035520,4472832096579035520,269.4258851717403,4.702630854131078,1.595704005462544,-7.709158283014454,-6.946197232979444,1.1018089,20.787369,1.7915154,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832096579039104,4472832096579039104,269.42632013233475,4.698387631446916,1.3260201575277524,0.4427114121812328,-7.9185893923692205,0.9887545,20.18735,1.7371082,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832096579053824,4472832096579053824,269.42820563134285,4.690772824644152,0.9449828195143151,-4.169557847816773,4.741965384830494,1.2615913,19.791254,0.9033756,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832096579068928,4472832096579068928,269.4301752836982,4.69783912907883,-0.5655985383586262,-3.972482828720535,0.8834214550556871,1.0188125,20.598772,1.5432034,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832096579077120,4472832096579077120,269.43116611161196,4.694471189811905,-0.7527669434558515,-0.26668844772404254,-2.190072888528965,1.0966138,20.581024,0.98077583,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832096579081728,4472832096579081728,269.431931552233,4.693749956962473,-1.9704437159241641,-5.894282657018756,1.148215768471841,1.0839326,20.682182,1.2578888,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832100870617984,4472832100870617984,269.4258471380749,4.693373617120801,2.6776773788313073,2.7968655068069688,10.396623214061966,1.0128036,17.43271,2.3599033,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3680.9622,4.7273,-0.344,370.8904,1.0598,0.7167,0.4138
Gaia DR3 4472832100870618112,4472832100870618112,269.42823939351376,4.700490603762328,-0.18089927882754206,-3.8589851071358043,-5.1138080939819535,1.0470202,20.134537,0.9731121,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832130931041408,4472832130931041408,269.45075896087263,4.687866971264685,0.5581294273346668,-24.49137793378838,-46.28084302673544,1.0112023,16.880611,0.997982,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5257.011,4.7574,-2.5969,1102.7865,0.1567,0.1282,0.0705
Gaia DR3 4472832130931046144,4472832130931046144,269.4521176581004,4.689469367504738,-1.5450514382411977,-6.812309518727807,-11.2747636385777,1.0837352,20.346802,1.336977,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832130931058560,4472832130931058560,269.44729720250143,4.691857111442047,0.19841339037086983,4.479459807945106,-9.384248276901678,1.0259236,19.90915,2.1909962,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832130931064832,4472832130931064832,269.4579613908505,4.693291231990634,0.754439811602569,-0.7731011908976047,-4.603779269604297,0.9662067,19.526123,2.7803688,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832130931075840,4472832130931075840,269.4535639586098,4.695538597386163,0.18453570475942127,0.5955277137409349,-4.777601463909389,1.0058211,19.130041,1.5300426,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832130938939136,4472832130938939136,269.4491031102647,4.699464898630796,,,,,20.989813,1.6524658,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832130938994304,4472832130938994304,269.45709621120443,4.695866741071558,,,,,20.734884,0.24023628,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832130942575872,4472832130942575872,269.44850252543836,4.739420051112412,546.975939730948,-801.5509783684709,10362.394206546573,1.0848505,8.1939745,2.8336968,-110.46822,NOT_AVAILABLE,0,true,true,false,false,false,true,false,3099.6335,4.764,-0.9072,1.8275,1.0E-4,0.0,0.0
Gaia DR3 4472832135227525888,4472832135227525888,269.4513843047799,4.6877991535976555,-0.35588585616621854,1.1918322883126937,-7.3186741191137,1.019932,20.128002,1.1218319,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832135227530240,4472832135227530240,269.44667833538455,4.692767843593107,0.38275755649934784,-3.17137756628213,0.41331507274230145,0.93789595,20.595978,1.2334538,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832135228575616,4472832135228575616,269.45559313975855,4.701086112706032,0.07228001694337918,-0.6838699335686121,-4.261719311964258,1.0091499,19.29699,1.0476704,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832135230352256,4472832135230352256,269.44756053681743,4.69608719636887,0.21401286797319258,-1.3001677694439229,-3.4509915929438466,0.92713904,16.229185,1.0378122,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5038.2925,4.3018,-1.4374,1482.1909,0.098,0.0794,0.0432
Gaia DR3 4472832135230515584,4472832135230515584,269.45338218899246,4.702711669298412,-0.14284831784455201,-1.9015192556717397,-2.611286400534085,0.9812288,20.395563,0.95142555,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832135232280320,4472832135232280320,269.46014102354474,4.696315154596216,0.41169437831175276,-10.47070813225002,-0.29258086787662835,1.0603596,18.988897,1.5808678,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4007.8896,5.0368,-1.593,762.1815,0.0031,0.0023,0.0012
Gaia DR3 4472832165289152896,4472832165289152896,269.45652213591353,4.706922996284634,0.15690252390527207,-4.5946664656627005,-6.42014504223527,1.0488051,13.585307,1.5980577,12.800764,NOT_AVAILABLE,0,true,true,false,false,false,false,true,4203.1187,1.5018,-0.5756,6579.8877,0.3849,0.2852,0.1505
Gaia DR3 4472832165289153024,4472832165289153024,269.4664606871366,4.705572810663312,1.8140014253779246,0.578470389706761,-8.67125381236081,0.9694056,11.451174,0.47046185,-29.773382,NOT_AVAILABLE,2,true,true,false,false,false,true,true,8391.278,4.2765,-0.4295,521.5032,0.6541,0.5981,0.3196
Gaia DR3 4472832165290833280,4472832165290833280,269.4605418307156,4.699293418325083,-0.950498897835981,-1.2060683658005507,-5.099024723484799,1.0875906,20.409878,0.9478016,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832165290834688,4472832165290834688,269.45803809327924,4.699500590637137,-0.19547667638456231,-2.4240361065621947,-3.1549518568451704,0.97435,19.314875,1.2756405,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832165290880384,4472832165290880384,269.46533900308214,4.702105257800576,0.2210601291241212,-2.3699880826705386,-11.615885209650829,0.99383754,18.288677,1.1498394,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4783.3047,4.9044,-2.4121,1352.5262,0.0769,0.0609,0.0332
Gaia DR3 4472832165290885120,4472832165290885120,269.460084664865,4.709696543739894,0.08205682875944685,-3.6012977671687465,-4.831828035098965,1.1477963,19.256317,0.9049015,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832165290888064,4472832165290888064,269.45798376407515,4.7099244873241375,0.30360756320220894,-4.239533279154434,-4.565678083468436,0.99100906,18.73176,1.1638603,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4672.253,4.7954,-2.2615,1779.7024,0.0153,0.012,0.0065
Gaia DR3 4472832165290896640,4472832165290896640,269.45973098445455,4.712066675163965,0.2266037824740491,-3.447708351480326,-5.318528598118051,1.0535063,17.74417,1.0663795,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4951.1025,4.7888,-1.4157,1462.9519,0.0148,0.0118,0.0064
Gaia DR3 4472832165298785536,4472832165298785536,269.46459105680543,4.706042419637676,0.010497230737006036,-5.311590464350041,-5.4300673946405995,1.1246539,18.395992,0.9632931,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5132.89,4.7806,-3.3479,1981.01,0.1051,0.0856,0.0471
Gaia DR3 4472832169587267328,4472832169587267328,269.4620726540714,4.710163596338493,0.7874743144987456,-0.16735840751453165,-0.43250124366255116,1.0434693,19.001719,1.7133846,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832169587272320,4472832169587272320,269.45230122441757,4.706594725217085,,,,,20.705591,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832169588313216,4472832169588313216,269.4583750483113,4.701345620024721,0.5630671241816667,-3.210505651593273,-2.9039322649265413,0.9394911,20.374527,0.5765686,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832169590090496,4472832169590090496,269.4558363655358,4.705823002208305,0.3368664005173395,-3.3222588795113306,-5.686304652312176,1.0289185,18.676004,1.2331982,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
